fff,e_ice,d_max,FMAX,om_frac_sf,interception_fraction,watsat_sf,sucsat_sf,bsw_sf,zbedrock,hksat_sf,baseflow_scalar,n_baseflow,slopebeta,liq_canopy_storage_scalar,maximum_leaf_wetted_fraction,n_melt_coef,accum_factor,upplim_destruct_metamorph,zsno,precip_repartition_nonglc_all_rain_t,medlynslope,jmaxb0,kmax,cv,taulnir,leafcn
0.5,6.0,15.0,0.359183669090271,1.0,1.0,1.0,1.0,1.0,1.1200312795866283,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3294397508421276,1.0,1.0,1.0,1.0,1.0,0.9806608217073024,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34912839467341655,1.0,1.0,1.0,1.0,1.0,1.0881825497627569,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.363111823151254,1.0,1.0,1.0,1.0,1.0,1.2270703973963164,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37556703234155175,1.0,1.0,1.0,1.0,1.0,1.2291987628438115,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34716393101412674,1.0,1.0,1.0,1.0,1.0,1.0072092087627795,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.344890219206509,1.0,1.0,1.0,1.0,1.0,1.1118102775831809,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3543502529667102,1.0,1.0,1.0,1.0,1.0,1.201026172637792,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.38671904101054533,1.0,1.0,1.0,1.0,1.0,1.2910773426349882,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.42660892517948323,1.0,1.0,1.0,1.0,1.0,1.3994208226707099,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4712396723093299,1.0,1.0,1.0,1.0,1.0,1.3491030165746374,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.5086142791864987,1.0,1.0,1.0,1.0,1.0,46.134316088080624,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3916950546130826,1.0,1.0,1.0,1.0,1.0,1.3366017287409033,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3551020324230194,1.0,1.0,1.0,1.0,1.0,1.3192241741395538,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4003766897244394,1.0,1.0,1.0,1.0,1.0,28.88460034987455,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36178102657985783,1.0,1.0,1.0,1.0,1.0,0.8141113581147189,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.31428597482313286,1.0,1.0,1.0,1.0,1.0,0.8937128864031056,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34756571349387966,1.0,1.0,1.0,1.0,1.0,0.9133465231200975,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34654448373946184,1.0,1.0,1.0,1.0,1.0,1.0329881349671783,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3745156626552197,1.0,1.0,1.0,1.0,1.0,1.1408261116290543,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37591002384731276,1.0,1.0,1.0,1.0,1.0,1.2877247168720294,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36480892463946873,1.0,1.0,1.0,1.0,1.0,1.2644271244972252,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.356091182338616,1.0,1.0,1.0,1.0,1.0,0.8411301556335138,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.368895733434462,1.0,1.0,1.0,1.0,1.0,0.8651879732227147,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.40173800643122914,1.0,1.0,1.0,1.0,1.0,1.0541960256257557,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4107502766141288,1.0,1.0,1.0,1.0,1.0,0.9984098815534908,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3596553871375129,1.0,1.0,1.0,1.0,1.0,0.9114135010817128,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3923962253937048,1.0,1.0,1.0,1.0,1.0,0.8592840886996409,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3649409279710606,1.0,1.0,1.0,1.0,1.0,0.8413419319460034,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3544359971648129,1.0,1.0,1.0,1.0,1.0,0.7294724515693347,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.40141598486231994,1.0,1.0,1.0,1.0,1.0,1.3077638840102461,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.33750555952153183,1.0,1.0,1.0,1.0,1.0,1.444912930358394,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3888120355013617,1.0,1.0,1.0,1.0,1.0,32.03502606551895,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34712225759673726,1.0,1.0,1.0,1.0,1.0,49.808321619803884,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34931631051794354,1.0,1.0,1.0,1.0,1.0,1.265541327980141,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37716848623627147,1.0,1.0,1.0,1.0,1.0,1.4870630379859933,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.35539986980594573,1.0,1.0,1.0,1.0,1.0,30.693783905973902,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36488405182749317,1.0,1.0,1.0,1.0,1.0,1.3260808429936197,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4275649611104522,1.0,1.0,1.0,1.0,1.0,49.9480302808723,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3901957869529724,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.39019578695297236,1.0,1.0,1.0,1.0,1.0,42.99975604912851,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.39542386712651423,1.0,1.0,1.0,1.0,1.0,45.552478202149004,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.6051766698995172,1.0,1.0,1.0,1.0,1.0,46.566660613768455,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4371140574091256,1.0,1.0,1.0,1.0,1.0,49.99995481449732,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4144204850999843,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4293114075885138,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3814693386201948,1.0,1.0,1.0,1.0,1.0,49.99999999999999,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3986089208264174,1.0,1.0,1.0,1.0,1.0,50.00000000000001,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.42759835929675094,1.0,1.0,1.0,1.0,1.0,49.99999999999999,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.45111319906998376,1.0,1.0,1.0,1.0,1.0,40.55379725032548,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4387320489103215,1.0,1.0,1.0,1.0,1.0,13.80744354615538,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37355785193576657,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3255978801052818,1.0,1.0,1.0,1.0,1.0,49.497243120936595,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3684654267919556,1.0,1.0,1.0,1.0,1.0,49.99999999999999,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.38154639559671183,1.0,1.0,1.0,1.0,1.0,1.632966069683158,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3444733968454052,1.0,1.0,1.0,1.0,1.0,1.5474609310103973,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.38702270470648387,1.0,1.0,1.0,1.0,1.0,1.3635031309474361,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3737781006566992,1.0,1.0,1.0,1.0,1.0,1.3999268632016122,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3806283865778306,1.0,1.0,1.0,1.0,1.0,1.368591868961197,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3748916801393184,1.0,1.0,1.0,1.0,1.0,35.923916344074726,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34744748355926675,1.0,1.0,1.0,1.0,1.0,1.3811326594640594,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37164049979234304,1.0,1.0,1.0,1.0,1.0,1.491803922216888,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3566298146236359,1.0,1.0,1.0,1.0,1.0,1.9138867216510367,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4796747863292694,1.0,1.0,1.0,1.0,1.0,1.0623715841946624,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3665199091868975,1.0,1.0,1.0,1.0,1.0,0.8402480967072904,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36370965829358093,1.0,1.0,1.0,1.0,1.0,1.2498559731193581,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.394613805934937,1.0,1.0,1.0,1.0,1.0,1.2087053865612656,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37563132420445905,1.0,1.0,1.0,1.0,1.0,1.1970396647609807,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.42112761219203604,1.0,1.0,1.0,1.0,1.0,1.3413443556111675,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3604656612558131,1.0,1.0,1.0,1.0,1.0,1.3717250724376666,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3293441064065278,1.0,1.0,1.0,1.0,1.0,1.334762734683744,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.32689654344951125,1.0,1.0,1.0,1.0,1.0,1.318649343067024,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3863468293634416,1.0,1.0,1.0,1.0,1.0,1.0922794205577815,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.40448577548675796,1.0,1.0,1.0,1.0,1.0,1.1988755357341991,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36989536920917376,1.0,1.0,1.0,1.0,1.0,1.1970912180298252,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.39980996370096855,1.0,1.0,1.0,1.0,1.0,1.234380603140355,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34853372462186416,1.0,1.0,1.0,1.0,1.0,1.7004771636433584,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3562581612401702,1.0,1.0,1.0,1.0,1.0,2.132547169898632,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36738471125850863,1.0,1.0,1.0,1.0,1.0,10.440690089828253,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37509530055599494,1.0,1.0,1.0,1.0,1.0,30.032599184831547,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34778411484059857,1.0,1.0,1.0,1.0,1.0,25.829146382247696,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3549268465866313,1.0,1.0,1.0,1.0,1.0,34.6454980760558,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37116205595112667,1.0,1.0,1.0,1.0,1.0,28.52348271684285,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3546274071966038,1.0,1.0,1.0,1.0,1.0,34.56613825911776,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3663786610650345,1.0,1.0,1.0,1.0,1.0,31.623970036197136,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.45014407573034787,1.0,1.0,1.0,1.0,1.0,0.8042455939448652,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.39025310372464495,1.0,1.0,1.0,1.0,1.0,1.0658964302943192,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4208536462939763,1.0,1.0,1.0,1.0,1.0,5.913346229146821,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.467431720121009,1.0,1.0,1.0,1.0,1.0,9.126150353426318,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4979458837222899,1.0,1.0,1.0,1.0,1.0,0.9676018164929685,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.44982593635224605,1.0,1.0,1.0,1.0,1.0,0.9486046113749216,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.39899516974781424,1.0,1.0,1.0,1.0,1.0,1.026942959899219,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37704917788505554,1.0,1.0,1.0,1.0,1.0,0.971218525753352,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34791700852794916,1.0,1.0,1.0,1.0,1.0,0.7812900974429936,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3720068190346473,1.0,1.0,1.0,1.0,1.0,1.1445517397604856,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3234739962921215,1.0,1.0,1.0,1.0,1.0,0.9839199428694297,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3159779383065328,1.0,1.0,1.0,1.0,1.0,0.9155688610813627,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.35825146780182715,1.0,1.0,1.0,1.0,1.0,0.9550874300119223,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
